rt,stimulus,response,trial_type,trial_index,plugin_version,time_elapsed,subject_id,study_id,session_id,question_type,source_file
9637,"<p>Autism has received increased public attention in recent years, leading to a wide range of discussions about what it means to be autistic. To better understand how people in the United States think and talk about autism, we will ask you four short questions about your general impressions of the condition. Following this, you have the opportunity to complete an optional demographic survey. Your responses will help us learn more about how autism is perceived and discussed in everyday life.<br><br>If you understand the instructions and are ready to begin, click ‘Continue’.</p>",0,html-button-response,1,2.1.0,12556,5febd16bbaa7c4d3e31147a0,691666c81a5eeee631c26019,69166ce66fc5c6d308c4ab7f,,wlvnau1zt2.csv
22766,,"{""Person"":""unique, different, individual, sensitive, human""}",survey-text,2,2.1.0,35332,5febd16bbaa7c4d3e31147a0,691666c81a5eeee631c26019,69166ce66fc5c6d308c4ab7f,person,wlvnau1zt2.csv
30150,,"{""Behavior"":""quirky, different, unusual, interesting, peculiar ""}",survey-text,3,2.1.0,65492,5febd16bbaa7c4d3e31147a0,691666c81a5eeee631c26019,69166ce66fc5c6d308c4ab7f,behavior,wlvnau1zt2.csv
52760,,"{""Sound"":""odd,human, sound effects, unique, robotic""}",survey-text,4,2.1.0,118260,5febd16bbaa7c4d3e31147a0,691666c81a5eeee631c26019,69166ce66fc5c6d308c4ab7f,sound,wlvnau1zt2.csv
20163,,"{""Know"":""Yes. I have a brother and a good friend who is autistic.""}",survey-text,5,2.1.0,138430,5febd16bbaa7c4d3e31147a0,691666c81a5eeee631c26019,69166ce66fc5c6d308c4ab7f,know,wlvnau1zt2.csv
4851,"<p>Thank you for providing your impressions of autism. You will now be directed to an optional demographic survey. Please answer the survey questions if you feel comfortable doing so. After seeing the survey, you will be able to end the study.</p>",0,html-button-response,6,2.1.0,143284,5febd16bbaa7c4d3e31147a0,691666c81a5eeee631c26019,69166ce66fc5c6d308c4ab7f,,wlvnau1zt2.csv
17840,,"{""understood"":true,""age"":36,""gender"":""Female"",""ethnicity"":""white"",""enjoy"":""Average study"",""payment"":""The payment was fair"",""question1"":null,""comments"":null}",survey,7,3.0.0,161373,5febd16bbaa7c4d3e31147a0,691666c81a5eeee631c26019,69166ce66fc5c6d308c4ab7f,,wlvnau1zt2.csv
8683,"
        <div style=""font-size: 16px; text-align: center; margin-top: 25px; margin-right: 100px; margin-left: 100px; margin-bottom: 25px;"">
            <img src=""./image/SUSig_2color_Stree_Left.png"" alt=""Stanford Logo"" style=""max-width: 500px; margin-bottom: 20px;"">
            <h3>DESCRIPTION</h3>
            <p>You are invited to participate in a research study. It’s general purpose is to understand what associations people hold with Autism Spectrum Condition. In this study, we will ask you a four questions about your broad impressions of Autism. Following this, you will be asked to complete an optional demographic survey. Participation in this research is voluntary, and you are free to withdraw your consent at any time.</p>
            <h3>TIME INVOLVEMENT</h3> 
            <p>Your participation will take approximately 4 minutes.</p>
            <h3>PAYMENT</h3> 
            <p>You will be paid at the posted rate.</p>
            <h3>PRIVACY AND CONFIDENTIALITY</h3> 
            <p>The risks associated with this study are minimal. This judgment is based on a large body of experience with the same or similar procedures with people of similar ages, sex, origins, etc. Study data will be stored securely, in compliance with Stanford University standards, minimizing the risk of confidentiality breach. Your individual privacy will be maintained during the research and in all published and written data resulting from the study.</p>
            <h3>CONTACT INFORMATION</h3>
            <p>If you have any questions, concerns or complaints about this research study, its procedures, risks and benefits, you should contact the Protocol Director, Grace Brown, at (616) 498-8188. If you are not satisfied with how this study is being conducted, or if you have any concerns, complaints, or general questions about the research or your rights as a participant, please contact the Stanford Institutional Review Board (IRB) to speak to someone independent of the research team at (650) 723-2480 or toll free at 1-866-680-2906. You can also write to the Stanford IRB, Stanford University, 1705 El Camino Real, Palo Alto, CA 94306 USA.</p> 
            <h3>WAIVER OF DOCUMENTATION</h3>
            <p>If you agree to participate in this research, please click the 'Continue' button.</p>
        </div>",0,html-button-response,0,2.1.0,8689,669a92a7634bd2faf6fec077,691666c81a5eeee631c26019,69166e12efdaaaa490d6cb78,,x0ej2pgvcv.csv
16662,"<p>Autism has received increased public attention in recent years, leading to a wide range of discussions about what it means to be autistic. To better understand how people in the United States think and talk about autism, we will ask you four short questions about your general impressions of the condition. Following this, you have the opportunity to complete an optional demographic survey. Your responses will help us learn more about how autism is perceived and discussed in everyday life.<br><br>If you understand the instructions and are ready to begin, click ‘Continue’.</p>",0,html-button-response,1,2.1.0,25351,669a92a7634bd2faf6fec077,691666c81a5eeee631c26019,69166e12efdaaaa490d6cb78,,x0ej2pgvcv.csv
81501,,"{""Person"":""hyper, non-verbal, aggressive, spectrum, does not like change""}",survey-text,2,2.1.0,106856,669a92a7634bd2faf6fec077,691666c81a5eeee631c26019,69166e12efdaaaa490d6cb78,person,x0ej2pgvcv.csv
68562,,"{""Behavior"":""rocking, agressive, sad, slow, childlike""}",survey-text,3,2.1.0,175420,669a92a7634bd2faf6fec077,691666c81a5eeee631c26019,69166e12efdaaaa490d6cb78,behavior,x0ej2pgvcv.csv
53637,,"{""Sound"":""normal, grunting, crying, slow, stutter""}",survey-text,4,2.1.0,229058,669a92a7634bd2faf6fec077,691666c81a5eeee631c26019,69166e12efdaaaa490d6cb78,sound,x0ej2pgvcv.csv
6064,,"{""Know"":""yes""}",survey-text,5,2.1.0,235125,669a92a7634bd2faf6fec077,691666c81a5eeee631c26019,69166e12efdaaaa490d6cb78,know,x0ej2pgvcv.csv
2503,"<p>Thank you for providing your impressions of autism. You will now be directed to an optional demographic survey. Please answer the survey questions if you feel comfortable doing so. After seeing the survey, you will be able to end the study.</p>",0,html-button-response,6,2.1.0,237629,669a92a7634bd2faf6fec077,691666c81a5eeee631c26019,69166e12efdaaaa490d6cb78,,x0ej2pgvcv.csv
31892,,"{""understood"":true,""age"":62,""gender"":""Female"",""ethnicity"":""white"",""enjoy"":""Average study"",""payment"":""The payment was fair"",""question1"":null,""comments"":null}",survey,7,3.0.0,269588,669a92a7634bd2faf6fec077,691666c81a5eeee631c26019,69166e12efdaaaa490d6cb78,,x0ej2pgvcv.csv
3090,"
        <div style=""font-size: 16px; text-align: center; margin-top: 25px; margin-right: 100px; margin-left: 100px; margin-bottom: 25px;"">
            <img src=""./image/SUSig_2color_Stree_Left.png"" alt=""Stanford Logo"" style=""max-width: 500px; margin-bottom: 20px;"">
            <h3>DESCRIPTION</h3>
            <p>You are invited to participate in a research study. It’s general purpose is to understand what associations people hold with Autism Spectrum Condition. In this study, we will ask you a four questions about your broad impressions of Autism. Following this, you will be asked to complete an optional demographic survey. Participation in this research is voluntary, and you are free to withdraw your consent at any time.</p>
            <h3>TIME INVOLVEMENT</h3> 
            <p>Your participation will take approximately 4 minutes.</p>
            <h3>PAYMENT</h3> 
            <p>You will be paid at the posted rate.</p>
            <h3>PRIVACY AND CONFIDENTIALITY</h3> 
            <p>The risks associated with this study are minimal. This judgment is based on a large body of experience with the same or similar procedures with people of similar ages, sex, origins, etc. Study data will be stored securely, in compliance with Stanford University standards, minimizing the risk of confidentiality breach. Your individual privacy will be maintained during the research and in all published and written data resulting from the study.</p>
            <h3>CONTACT INFORMATION</h3>
            <p>If you have any questions, concerns or complaints about this research study, its procedures, risks and benefits, you should contact the Protocol Director, Grace Brown, at (616) 498-8188. If you are not satisfied with how this study is being conducted, or if you have any concerns, complaints, or general questions about the research or your rights as a participant, please contact the Stanford Institutional Review Board (IRB) to speak to someone independent of the research team at (650) 723-2480 or toll free at 1-866-680-2906. You can also write to the Stanford IRB, Stanford University, 1705 El Camino Real, Palo Alto, CA 94306 USA.</p> 
            <h3>WAIVER OF DOCUMENTATION</h3>
            <p>If you agree to participate in this research, please click the 'Continue' button.</p>
        </div>",0,html-button-response,0,2.1.0,3103,616b2966d0aee4f9879a656b,691666c81a5eeee631c26019,69166de6c6f2f46c790dcf73,,x63cksssxe.csv
8232,"<p>Autism has received increased public attention in recent years, leading to a wide range of discussions about what it means to be autistic. To better understand how people in the United States think and talk about autism, we will ask you four short questions about your general impressions of the condition. Following this, you have the opportunity to complete an optional demographic survey. Your responses will help us learn more about how autism is perceived and discussed in everyday life.<br><br>If you understand the instructions and are ready to begin, click ‘Continue’.</p>",0,html-button-response,1,2.1.0,11342,616b2966d0aee4f9879a656b,691666c81a5eeee631c26019,69166de6c6f2f46c790dcf73,,x63cksssxe.csv
15172,,"{""Person"":""neurodivergent, shy, overstimulated, kind, introverted""}",survey-text,2,2.1.0,26525,616b2966d0aee4f9879a656b,691666c81a5eeee631c26019,69166de6c6f2f46c790dcf73,person,x63cksssxe.csv
22389,,"{""Behavior"":""stressed, quiet, meticulous, clever, perfectionist""}",survey-text,3,2.1.0,48922,616b2966d0aee4f9879a656b,691666c81a5eeee631c26019,69166de6c6f2f46c790dcf73,behavior,x63cksssxe.csv
26699,,"{""Sound"":""mumble, normal, rushed, loud, human""}",survey-text,4,2.1.0,75662,616b2966d0aee4f9879a656b,691666c81a5eeee631c26019,69166de6c6f2f46c790dcf73,sound,x63cksssxe.csv
8073,,"{""Know"":""Yes I do""}",survey-text,5,2.1.0,83744,616b2966d0aee4f9879a656b,691666c81a5eeee631c26019,69166de6c6f2f46c790dcf73,know,x63cksssxe.csv
2039,"<p>Thank you for providing your impressions of autism. You will now be directed to an optional demographic survey. Please answer the survey questions if you feel comfortable doing so. After seeing the survey, you will be able to end the study.</p>",0,html-button-response,6,2.1.0,85788,616b2966d0aee4f9879a656b,691666c81a5eeee631c26019,69166de6c6f2f46c790dcf73,,x63cksssxe.csv
13336,,"{""understood"":true,""age"":43,""gender"":""Female"",""ethnicity"":""White"",""enjoy"":""Average study"",""question1"":null,""payment"":null,""comments"":null}",survey,7,3.0.0,99203,616b2966d0aee4f9879a656b,691666c81a5eeee631c26019,69166de6c6f2f46c790dcf73,,x63cksssxe.csv
2346,"
        <div style=""font-size: 16px; text-align: center; margin-top: 25px; margin-right: 100px; margin-left: 100px; margin-bottom: 25px;"">
            <img src=""./image/SUSig_2color_Stree_Left.png"" alt=""Stanford Logo"" style=""max-width: 500px; margin-bottom: 20px;"">
            <h3>DESCRIPTION</h3>
            <p>You are invited to participate in a research study. It’s general purpose is to understand what associations people hold with Autism Spectrum Condition. In this study, we will ask you a four questions about your broad impressions of Autism. Following this, you will be asked to complete an optional demographic survey. Participation in this research is voluntary, and you are free to withdraw your consent at any time.</p>
            <h3>TIME INVOLVEMENT</h3> 
            <p>Your participation will take approximately 4 minutes.</p>
            <h3>PAYMENT</h3> 
            <p>You will be paid at the posted rate.</p>
            <h3>PRIVACY AND CONFIDENTIALITY</h3> 
            <p>The risks associated with this study are minimal. This judgment is based on a large body of experience with the same or similar procedures with people of similar ages, sex, origins, etc. Study data will be stored securely, in compliance with Stanford University standards, minimizing the risk of confidentiality breach. Your individual privacy will be maintained during the research and in all published and written data resulting from the study.</p>
            <h3>CONTACT INFORMATION</h3>
            <p>If you have any questions, concerns or complaints about this research study, its procedures, risks and benefits, you should contact the Protocol Director, Grace Brown, at (616) 498-8188. If you are not satisfied with how this study is being conducted, or if you have any concerns, complaints, or general questions about the research or your rights as a participant, please contact the Stanford Institutional Review Board (IRB) to speak to someone independent of the research team at (650) 723-2480 or toll free at 1-866-680-2906. You can also write to the Stanford IRB, Stanford University, 1705 El Camino Real, Palo Alto, CA 94306 USA.</p> 
            <h3>WAIVER OF DOCUMENTATION</h3>
            <p>If you agree to participate in this research, please click the 'Continue' button.</p>
        </div>",0,html-button-response,0,2.1.0,2362,64349ba7e75d8e922828f287,691666c81a5eeee631c26019,6916885c86abd1946d25d2af,,xjfw78f4co.csv
20504,"<p>Autism has received increased public attention in recent years, leading to a wide range of discussions about what it means to be autistic. To better understand how people in the United States think and talk about autism, we will ask you four short questions about your general impressions of the condition. Following this, you have the opportunity to complete an optional demographic survey. Your responses will help us learn more about how autism is perceived and discussed in everyday life.<br><br>If you understand the instructions and are ready to begin, click ‘Continue’.</p>",0,html-button-response,1,2.1.0,22869,64349ba7e75d8e922828f287,691666c81a5eeee631c26019,6916885c86abd1946d25d2af,,xjfw78f4co.csv
78725,,"{""Person"":""quiet, sensitive to sounds, feeling awkward, anxiety, bipolar""}",survey-text,2,2.1.0,101620,64349ba7e75d8e922828f287,691666c81a5eeee631c26019,6916885c86abd1946d25d2af,person,xjfw78f4co.csv
46438,,"{""Behavior"":""quiet, shy, awkward, irritable,moody""}",survey-text,3,2.1.0,148063,64349ba7e75d8e922828f287,691666c81a5eeee631c26019,6916885c86abd1946d25d2af,behavior,xjfw78f4co.csv
31178,,"{""Sound"":""normal, quiet, shy, moody, awkward""}",survey-text,4,2.1.0,179245,64349ba7e75d8e922828f287,691666c81a5eeee631c26019,6916885c86abd1946d25d2af,sound,xjfw78f4co.csv
8314,,"{""Know"":""yes""}",survey-text,5,2.1.0,187576,64349ba7e75d8e922828f287,691666c81a5eeee631c26019,6916885c86abd1946d25d2af,know,xjfw78f4co.csv
2035,"<p>Thank you for providing your impressions of autism. You will now be directed to an optional demographic survey. Please answer the survey questions if you feel comfortable doing so. After seeing the survey, you will be able to end the study.</p>",0,html-button-response,6,2.1.0,189614,64349ba7e75d8e922828f287,691666c81a5eeee631c26019,6916885c86abd1946d25d2af,,xjfw78f4co.csv
41756,,"{""understood"":true,""age"":55,""gender"":""Female"",""ethnicity"":""caucasian"",""enjoy"":""Average study"",""payment"":""The payment was fair"",""comments"":""no"",""question1"":null}",survey,7,3.0.0,231524,64349ba7e75d8e922828f287,691666c81a5eeee631c26019,6916885c86abd1946d25d2af,,xjfw78f4co.csv
4184,"
        <div style=""font-size: 16px; text-align: center; margin-top: 25px; margin-right: 100px; margin-left: 100px; margin-bottom: 25px;"">
            <img src=""./image/SUSig_2color_Stree_Left.png"" alt=""Stanford Logo"" style=""max-width: 500px; margin-bottom: 20px;"">
            <h3>DESCRIPTION</h3>
            <p>You are invited to participate in a research study. It’s general purpose is to understand what associations people hold with Autism Spectrum Condition. In this study, we will ask you a four questions about your broad impressions of Autism. Following this, you will be asked to complete an optional demographic survey. Participation in this research is voluntary, and you are free to withdraw your consent at any time.</p>
            <h3>TIME INVOLVEMENT</h3> 
            <p>Your participation will take approximately 4 minutes.</p>
            <h3>PAYMENT</h3> 
            <p>You will be paid at the posted rate.</p>
            <h3>PRIVACY AND CONFIDENTIALITY</h3> 
            <p>The risks associated with this study are minimal. This judgment is based on a large body of experience with the same or similar procedures with people of similar ages, sex, origins, etc. Study data will be stored securely, in compliance with Stanford University standards, minimizing the risk of confidentiality breach. Your individual privacy will be maintained during the research and in all published and written data resulting from the study.</p>
            <h3>CONTACT INFORMATION</h3>
            <p>If you have any questions, concerns or complaints about this research study, its procedures, risks and benefits, you should contact the Protocol Director, Grace Brown, at (616) 498-8188. If you are not satisfied with how this study is being conducted, or if you have any concerns, complaints, or general questions about the research or your rights as a participant, please contact the Stanford Institutional Review Board (IRB) to speak to someone independent of the research team at (650) 723-2480 or toll free at 1-866-680-2906. You can also write to the Stanford IRB, Stanford University, 1705 El Camino Real, Palo Alto, CA 94306 USA.</p> 
            <h3>WAIVER OF DOCUMENTATION</h3>
            <p>If you agree to participate in this research, please click the 'Continue' button.</p>
        </div>",0,html-button-response,0,2.1.0,4260,6750f7eb7c60e2b2c22aeaea,691666c81a5eeee631c26019,691679542984204a3c076c7e,,y6l8qrpvz6.csv
21167,"<p>Autism has received increased public attention in recent years, leading to a wide range of discussions about what it means to be autistic. To better understand how people in the United States think and talk about autism, we will ask you four short questions about your general impressions of the condition. Following this, you have the opportunity to complete an optional demographic survey. Your responses will help us learn more about how autism is perceived and discussed in everyday life.<br><br>If you understand the instructions and are ready to begin, click ‘Continue’.</p>",0,html-button-response,1,2.1.0,25430,6750f7eb7c60e2b2c22aeaea,691666c81a5eeee631c26019,691679542984204a3c076c7e,,y6l8qrpvz6.csv
39309,,"{""Person"":""Focused, detail oriented, honest""}",survey-text,2,2.1.0,64759,6750f7eb7c60e2b2c22aeaea,691666c81a5eeee631c26019,691679542984204a3c076c7e,person,y6l8qrpvz6.csv
32406,,"{""Behavior"":""Direct, literal, consistent""}",survey-text,3,2.1.0,97167,6750f7eb7c60e2b2c22aeaea,691666c81a5eeee631c26019,691679542984204a3c076c7e,behavior,y6l8qrpvz6.csv
50839,,"{""Sound"":""Calm, precise, measured""}",survey-text,4,2.1.0,148008,6750f7eb7c60e2b2c22aeaea,691666c81a5eeee631c26019,691679542984204a3c076c7e,sound,y6l8qrpvz6.csv
29082,,"{""Know"":""Yes, I know a few people who are autistic.""}",survey-text,5,2.1.0,177096,6750f7eb7c60e2b2c22aeaea,691666c81a5eeee631c26019,691679542984204a3c076c7e,know,y6l8qrpvz6.csv
3462,"<p>Thank you for providing your impressions of autism. You will now be directed to an optional demographic survey. Please answer the survey questions if you feel comfortable doing so. After seeing the survey, you will be able to end the study.</p>",0,html-button-response,6,2.1.0,180560,6750f7eb7c60e2b2c22aeaea,691666c81a5eeee631c26019,691679542984204a3c076c7e,,y6l8qrpvz6.csv
58466,,"{""understood"":true,""age"":33,""gender"":""Male"",""ethnicity"":""white"",""enjoy"":""Average study"",""payment"":""The payment was fair"",""comments"":""The study was good"",""question1"":null}",survey,7,3.0.0,239132,6750f7eb7c60e2b2c22aeaea,691666c81a5eeee631c26019,691679542984204a3c076c7e,,y6l8qrpvz6.csv
2472,"
        <div style=""font-size: 16px; text-align: center; margin-top: 25px; margin-right: 100px; margin-left: 100px; margin-bottom: 25px;"">
            <img src=""./image/SUSig_2color_Stree_Left.png"" alt=""Stanford Logo"" style=""max-width: 500px; margin-bottom: 20px;"">
            <h3>DESCRIPTION</h3>
            <p>You are invited to participate in a research study. It’s general purpose is to understand what associations people hold with Autism Spectrum Condition. In this study, we will ask you a four questions about your broad impressions of Autism. Following this, you will be asked to complete an optional demographic survey. Participation in this research is voluntary, and you are free to withdraw your consent at any time.</p>
            <h3>TIME INVOLVEMENT</h3> 
            <p>Your participation will take approximately 4 minutes.</p>
            <h3>PAYMENT</h3> 
            <p>You will be paid at the posted rate.</p>
            <h3>PRIVACY AND CONFIDENTIALITY</h3> 
            <p>The risks associated with this study are minimal. This judgment is based on a large body of experience with the same or similar procedures with people of similar ages, sex, origins, etc. Study data will be stored securely, in compliance with Stanford University standards, minimizing the risk of confidentiality breach. Your individual privacy will be maintained during the research and in all published and written data resulting from the study.</p>
            <h3>CONTACT INFORMATION</h3>
            <p>If you have any questions, concerns or complaints about this research study, its procedures, risks and benefits, you should contact the Protocol Director, Grace Brown, at (616) 498-8188. If you are not satisfied with how this study is being conducted, or if you have any concerns, complaints, or general questions about the research or your rights as a participant, please contact the Stanford Institutional Review Board (IRB) to speak to someone independent of the research team at (650) 723-2480 or toll free at 1-866-680-2906. You can also write to the Stanford IRB, Stanford University, 1705 El Camino Real, Palo Alto, CA 94306 USA.</p> 
            <h3>WAIVER OF DOCUMENTATION</h3>
            <p>If you agree to participate in this research, please click the 'Continue' button.</p>
        </div>",0,html-button-response,0,2.1.0,2491,5cc344f6a187880001370d77,691666c81a5eeee631c26019,69166d6b74bdd6ded9d9baf8,,z0ewh5jw2t.csv
4355,"<p>Autism has received increased public attention in recent years, leading to a wide range of discussions about what it means to be autistic. To better understand how people in the United States think and talk about autism, we will ask you four short questions about your general impressions of the condition. Following this, you have the opportunity to complete an optional demographic survey. Your responses will help us learn more about how autism is perceived and discussed in everyday life.<br><br>If you understand the instructions and are ready to begin, click ‘Continue’.</p>",0,html-button-response,1,2.1.0,6848,5cc344f6a187880001370d77,691666c81a5eeee631c26019,69166d6b74bdd6ded9d9baf8,,z0ewh5jw2t.csv
21346,,"{""Person"":""Strange odd ticks close yell""}",survey-text,2,2.1.0,28235,5cc344f6a187880001370d77,691666c81a5eeee631c26019,69166d6b74bdd6ded9d9baf8,person,z0ewh5jw2t.csv
29270,,"{""Behavior"":""odd unusual weird off-putting strange""}",survey-text,3,2.1.0,57512,5cc344f6a187880001370d77,691666c81a5eeee631c26019,69166d6b74bdd6ded9d9baf8,behavior,z0ewh5jw2t.csv
15821,,"{""Sound"":""frantic fixated loud close weird""}",survey-text,4,2.1.0,73340,5cc344f6a187880001370d77,691666c81a5eeee631c26019,69166d6b74bdd6ded9d9baf8,sound,z0ewh5jw2t.csv
3723,,"{""Know"":""Yes""}",survey-text,5,2.1.0,77075,5cc344f6a187880001370d77,691666c81a5eeee631c26019,69166d6b74bdd6ded9d9baf8,know,z0ewh5jw2t.csv
1247,"<p>Thank you for providing your impressions of autism. You will now be directed to an optional demographic survey. Please answer the survey questions if you feel comfortable doing so. After seeing the survey, you will be able to end the study.</p>",0,html-button-response,6,2.1.0,78323,5cc344f6a187880001370d77,691666c81a5eeee631c26019,69166d6b74bdd6ded9d9baf8,,z0ewh5jw2t.csv
23065,,"{""understood"":true,""age"":36,""gender"":""Male"",""ethnicity"":""Native American"",""enjoy"":""Average study"",""payment"":""The payment was fair"",""comments"":""no"",""question1"":null}",survey,7,3.0.0,101482,5cc344f6a187880001370d77,691666c81a5eeee631c26019,69166d6b74bdd6ded9d9baf8,,z0ewh5jw2t.csv
2950,"
        <div style=""font-size: 16px; text-align: center; margin-top: 25px; margin-right: 100px; margin-left: 100px; margin-bottom: 25px;"">
            <img src=""./image/SUSig_2color_Stree_Left.png"" alt=""Stanford Logo"" style=""max-width: 500px; margin-bottom: 20px;"">
            <h3>DESCRIPTION</h3>
            <p>You are invited to participate in a research study. It’s general purpose is to understand what associations people hold with Autism Spectrum Condition. In this study, we will ask you a four questions about your broad impressions of Autism. Following this, you will be asked to complete an optional demographic survey. Participation in this research is voluntary, and you are free to withdraw your consent at any time.</p>
            <h3>TIME INVOLVEMENT</h3> 
            <p>Your participation will take approximately 4 minutes.</p>
            <h3>PAYMENT</h3> 
            <p>You will be paid at the posted rate.</p>
            <h3>PRIVACY AND CONFIDENTIALITY</h3> 
            <p>The risks associated with this study are minimal. This judgment is based on a large body of experience with the same or similar procedures with people of similar ages, sex, origins, etc. Study data will be stored securely, in compliance with Stanford University standards, minimizing the risk of confidentiality breach. Your individual privacy will be maintained during the research and in all published and written data resulting from the study.</p>
            <h3>CONTACT INFORMATION</h3>
            <p>If you have any questions, concerns or complaints about this research study, its procedures, risks and benefits, you should contact the Protocol Director, Grace Brown, at (616) 498-8188. If you are not satisfied with how this study is being conducted, or if you have any concerns, complaints, or general questions about the research or your rights as a participant, please contact the Stanford Institutional Review Board (IRB) to speak to someone independent of the research team at (650) 723-2480 or toll free at 1-866-680-2906. You can also write to the Stanford IRB, Stanford University, 1705 El Camino Real, Palo Alto, CA 94306 USA.</p> 
            <h3>WAIVER OF DOCUMENTATION</h3>
            <p>If you agree to participate in this research, please click the 'Continue' button.</p>
        </div>",0,html-button-response,0,2.1.0,2962,5ebb96b6cd673a0008ace9ce,691666c81a5eeee631c26019,69166fccb870858542eec3ef,,z0hjyt5rvp.csv
7303,"<p>Autism has received increased public attention in recent years, leading to a wide range of discussions about what it means to be autistic. To better understand how people in the United States think and talk about autism, we will ask you four short questions about your general impressions of the condition. Following this, you have the opportunity to complete an optional demographic survey. Your responses will help us learn more about how autism is perceived and discussed in everyday life.<br><br>If you understand the instructions and are ready to begin, click ‘Continue’.</p>",0,html-button-response,1,2.1.0,10266,5ebb96b6cd673a0008ace9ce,691666c81a5eeee631c26019,69166fccb870858542eec3ef,,z0hjyt5rvp.csv
54411,,"{""Person"":""strange, quiet, intense, stimming, routine-oriented, habitual, obsessive, focused, analytical, moody""}",survey-text,2,2.1.0,64694,5ebb96b6cd673a0008ace9ce,691666c81a5eeee631c26019,69166fccb870858542eec3ef,person,z0hjyt5rvp.csv
27821,,"{""Behavior"":""sporadic, inconsistent, focused, asocial, nerdy""}",survey-text,3,2.1.0,92521,5ebb96b6cd673a0008ace9ce,691666c81a5eeee631c26019,69166fccb870858542eec3ef,behavior,z0hjyt5rvp.csv
35293,,"{""Sound"":""grating, long-winded, high-pitched, circular, enthusiastic""}",survey-text,4,2.1.0,127818,5ebb96b6cd673a0008ace9ce,691666c81a5eeee631c26019,69166fccb870858542eec3ef,sound,z0hjyt5rvp.csv
4172,,"{""Know"":""No.""}",survey-text,5,2.1.0,131996,5ebb96b6cd673a0008ace9ce,691666c81a5eeee631c26019,69166fccb870858542eec3ef,know,z0hjyt5rvp.csv
1755,"<p>Thank you for providing your impressions of autism. You will now be directed to an optional demographic survey. Please answer the survey questions if you feel comfortable doing so. After seeing the survey, you will be able to end the study.</p>",0,html-button-response,6,2.1.0,133753,5ebb96b6cd673a0008ace9ce,691666c81a5eeee631c26019,69166fccb870858542eec3ef,,z0hjyt5rvp.csv
18566,,"{""understood"":true,""age"":28,""gender"":""Male"",""ethnicity"":""South Asian American"",""enjoy"":""Average study"",""payment"":""The payment was fair"",""question1"":null,""comments"":null}",survey,7,3.0.0,152363,5ebb96b6cd673a0008ace9ce,691666c81a5eeee631c26019,69166fccb870858542eec3ef,,z0hjyt5rvp.csv
4702,"
        <div style=""font-size: 16px; text-align: center; margin-top: 25px; margin-right: 100px; margin-left: 100px; margin-bottom: 25px;"">
            <img src=""./image/SUSig_2color_Stree_Left.png"" alt=""Stanford Logo"" style=""max-width: 500px; margin-bottom: 20px;"">
            <h3>DESCRIPTION</h3>
            <p>You are invited to participate in a research study. It’s general purpose is to understand what associations people hold with Autism Spectrum Condition. In this study, we will ask you a four questions about your broad impressions of Autism. Following this, you will be asked to complete an optional demographic survey. Participation in this research is voluntary, and you are free to withdraw your consent at any time.</p>
            <h3>TIME INVOLVEMENT</h3> 
            <p>Your participation will take approximately 4 minutes.</p>
            <h3>PAYMENT</h3> 
            <p>You will be paid at the posted rate.</p>
            <h3>PRIVACY AND CONFIDENTIALITY</h3> 
            <p>The risks associated with this study are minimal. This judgment is based on a large body of experience with the same or similar procedures with people of similar ages, sex, origins, etc. Study data will be stored securely, in compliance with Stanford University standards, minimizing the risk of confidentiality breach. Your individual privacy will be maintained during the research and in all published and written data resulting from the study.</p>
            <h3>CONTACT INFORMATION</h3>
            <p>If you have any questions, concerns or complaints about this research study, its procedures, risks and benefits, you should contact the Protocol Director, Grace Brown, at (616) 498-8188. If you are not satisfied with how this study is being conducted, or if you have any concerns, complaints, or general questions about the research or your rights as a participant, please contact the Stanford Institutional Review Board (IRB) to speak to someone independent of the research team at (650) 723-2480 or toll free at 1-866-680-2906. You can also write to the Stanford IRB, Stanford University, 1705 El Camino Real, Palo Alto, CA 94306 USA.</p> 
            <h3>WAIVER OF DOCUMENTATION</h3>
            <p>If you agree to participate in this research, please click the 'Continue' button.</p>
        </div>",0,html-button-response,0,2.1.0,4720,67e5ebfad8af26b1bb60e460,691666c81a5eeee631c26019,6916737b86d0591623041131,,zphl7phvgh.csv
242080,"<p>Autism has received increased public attention in recent years, leading to a wide range of discussions about what it means to be autistic. To better understand how people in the United States think and talk about autism, we will ask you four short questions about your general impressions of the condition. Following this, you have the opportunity to complete an optional demographic survey. Your responses will help us learn more about how autism is perceived and discussed in everyday life.<br><br>If you understand the instructions and are ready to begin, click ‘Continue’.</p>",0,html-button-response,1,2.1.0,246803,67e5ebfad8af26b1bb60e460,691666c81a5eeee631c26019,6916737b86d0591623041131,,zphl7phvgh.csv
20902,,"{""Person"":""focused, detail-oriented, unique, sensitive, thoughtful, logical, creative, perceptive""}",survey-text,2,2.1.0,267725,67e5ebfad8af26b1bb60e460,691666c81a5eeee631c26019,6916737b86d0591623041131,person,zphl7phvgh.csv
15754,,"{""Behavior"":""routine-oriented, direct, honest, focused, sensitive to noise, prefers structure""}",survey-text,3,2.1.0,283484,67e5ebfad8af26b1bb60e460,691666c81a5eeee631c26019,6916737b86d0591623041131,behavior,zphl7phvgh.csv
15705,,"{""Sound"":""literal, direct, monotone, precise, quiet, structured, formal""}",survey-text,4,2.1.0,299195,67e5ebfad8af26b1bb60e460,691666c81a5eeee631c26019,6916737b86d0591623041131,sound,zphl7phvgh.csv
